No.400: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.403: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.404: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.405: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.406: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.409: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.411: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.413: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.414: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.415: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.416: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.417: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.418: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.419: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.420: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.421: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.422: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.424: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.425: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.426: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.427: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.428: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.429: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.430: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.431: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.433: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.434: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.435: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.436: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.437: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.438: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.439: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.440: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.441: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.442: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.443: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.444: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.445: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.446: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.447: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.448: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.449: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.451: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.452: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.453: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.454: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.456: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.457: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.458: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.459: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.460: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.461: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.462: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.463: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.464: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.465: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.466: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.467: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.468: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.469: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.470: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.471: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.472: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.473: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.474: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.475: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.476: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.477: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.478: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.479: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.480: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.481: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.482: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.483: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.484: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.485: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.486: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.487: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.488: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.489: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.490: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.491: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.492: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.493: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.494: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.495: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.496: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.497: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.498: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.499: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.500: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.501: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.502: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.503: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.504: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.505: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.506: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.507: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.508: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.509: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.510: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.511: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.512: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.513: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.514: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.515: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.516: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.517: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.518: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.519: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.520: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.521: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
No.522: 0.125918, 7.0, 17.5, 7.7, 4.8, 4.0, 10.4, 3.7, 4.3, 4.62, 10.57, 23.46, 4.79, 10.75, 24.24, 6.14, 13.89, 35.80, 0.147419, 2.58519
