1 3.479900 
2 3.698900 
3 3.866900 
4 4.071900 
5 4.425900 
6 4.784900 
7 5.114900 
8 5.390900 
9 5.596900 
10 5.722900 
11 5.764900 
12 5.732900 
13 5.654900 
14 5.596900 
15 5.676900 
16 5.995900 
17 6.498900 
18 7.029900 
19 7.469900 
20 7.753900 
21 7.851900 
22 7.802900 
23 7.656900 
24 7.418900 
25 7.096900 
26 6.702900 
27 6.254900 
28 5.776900 
29 5.303900 
30 4.878900 
31 4.548900 
32 4.353900 
33 4.308900 
34 4.391900 
35 4.561900 
36 4.772900 
37 4.987900 
38 5.179900 
39 5.327900 
40 5.417900 
41 5.447900 
42 5.424900 
43 5.356900 
44 5.244900 
45 5.091900 
46 4.903900 
47 4.684900 
48 4.442900 
49 4.187900 
50 3.930900 
51 3.684900 
52 3.944900 
53 4.250900 
54 4.447900 
55 4.536900 
56 4.523900 
57 4.418900 
58 4.238900 
59 4.003900 
60 3.739900 
61 3.479900 
62 3.706900 
63 3.852900 
64 3.872900 
65 4.214900 
66 5.034900 
67 5.875900 
68 6.653900 
69 7.288900 
70 7.705900 
71 7.851900 
72 7.753900 
73 7.469900 
74 7.029900 
75 6.498900 
76 5.995900 
77 5.676900 
78 5.596900 
79 5.654900 
80 5.732900 
81 5.764900 

1 3.479900 
2 3.554900 
3 3.765900 
4 3.988900 
5 4.067900 
6 4.112900 
7 4.128900 
8 4.122900 
9 4.105900 
10 4.087900 
11 4.080900 
12 4.043900 
13 3.933900 
14 3.759900 
15 3.537900 
16 3.284900 
17 3.026900 
18 2.787900 
19 2.595900 
20 2.469900 
21 2.425900 
22 2.422900 
23 2.410900 
24 2.388900 
25 2.351900 
26 2.294900 
27 2.211900 
28 2.094900 
29 1.937900 
30 2.317900 
31 2.781900 
32 3.231900 
33 3.658900 
34 4.052900 
35 4.406900 
36 4.715900 
37 4.974900 
38 5.178900 
39 5.324900 
40 5.416900 
41 5.447900 
42 5.424900 
43 5.356900 
44 5.244900 
45 5.091900 
46 4.903900 
47 4.684900 
48 4.442900 
49 4.187900 
50 3.930900 
51 3.684900 
52 3.463900 
53 3.280900 
54 3.146900 
55 3.067900 
56 3.044900 
57 3.071900 
58 3.140900 
59 3.239900 
60 3.355900 
61 3.479900 
62 3.706900 
63 3.852900 
64 3.872900 
65 3.748900 
66 3.495900 
67 3.167900 
68 2.845900 
69 2.602900 
70 2.467900 
71 2.425900 
72 2.469900 
73 2.595900 
74 2.787900 
75 3.026900 
76 3.284900 
