1 0.427000 
2 0.467900 
3 0.575700 
4 0.719600 
5 0.873200 
6 1.019200 
7 1.147400 
8 1.251600 
9 1.328100 
10 1.374700 
11 1.390400 
12 1.417600 
13 1.500400 
14 1.640900 
15 1.837000 
16 2.080300 
17 2.357700 
18 2.655200 
19 2.960200 
20 3.262800 
21 3.555400 
22 3.832000 
23 4.088200 
24 4.320700 
25 4.526700 
26 4.704100 
27 4.851300 
28 4.967000 
29 5.050300 
30 5.100600 
31 5.117400 
32 5.104800 
33 5.067100 
34 5.004600 
35 4.917900 
36 4.807600 
37 4.674800 
38 4.520600 
39 4.346600 
40 4.154700 
41 3.947200 
42 3.727000 
43 3.497600 
44 3.263400 
45 3.029800 
46 2.803500 
47 2.593100 
48 2.408800 
49 2.262900 
50 2.168200 
51 2.135300 
52 2.107900 
53 2.026300 
54 1.893000 
55 1.712000 
56 1.490600 
57 1.240700 
58 0.982500 
59 0.752500 
60 0.631500 
61 0.696600 
62 0.568100 
63 0.753800 
64 1.019400 
65 1.329900 
66 1.667900 
67 2.019600 
68 2.374600 
69 2.724900 
70 3.064600 
71 3.388700 
72 3.693400 
73 3.975200 
74 4.231200 
75 4.458700 
76 4.655400 
77 4.819300 
78 4.948700 
79 5.042000 
80 5.098500 
81 5.117400 
82 5.104800 
83 5.067100 
84 5.004600 
85 4.917900 
86 4.807600 
87 4.674800 
88 4.520600 
89 4.346600 
90 4.154700 
91 3.947200 
92 3.727000 
93 3.497600 
94 3.263400 
95 3.029800 
96 2.803500 
97 2.593100 
98 2.408800 
99 2.262900 
100 2.168200 
101 2.135300 

1 -0.159300 
2 -0.063400 
3 0.024600 
4 0.103800 
5 0.173300 
6 0.232700 
7 0.281700 
8 0.319800 
9 0.347200 
10 0.363600 
11 0.369100 
12 0.359900 
13 0.332200 
14 0.286300 
15 0.222500 
16 0.141300 
17 0.043300 
18 -0.070500 
19 -0.199000 
20 -0.340800 
21 -0.494000 
22 -0.656300 
23 -0.824700 
24 -0.995500 
25 -1.164300 
26 -1.325400 
27 -1.472400 
28 -1.598000 
29 -1.694800 
30 -1.756000 
31 -1.777000 
32 -1.761700 
33 -1.716800 
34 -1.645100 
35 -1.550800 
