1 22.552900 
2 22.548000 
3 22.533900 
4 22.511800 
5 22.483600 
6 22.452200 
7 22.420500 
8 22.391600 
9 22.368500 
10 22.353600 
11 22.348400 
12 22.344500 
13 22.332800 
14 22.313000 
15 22.285000 
16 22.248700 
17 22.204100 
18 22.151100 
19 22.089600 
20 22.020300 
21 21.944000 
22 21.861700 
23 21.775400 
24 21.687300 
25 21.600200 
26 21.517600 
27 21.443000 
28 21.380100 
29 21.332400 
30 21.302500 
31 21.292500 
32 21.333700 
33 21.451800 
34 21.630900 
35 21.849000 
36 22.081900 
37 22.306200 
38 22.501800 
39 22.653100 
40 22.748300 
41 22.780900 
42 22.775400 
43 22.759700 
44 22.735000 
45 22.703800 
46 22.668800 
47 22.633400 
48 22.601200 
49 22.575400 
50 22.558700 
51 22.552900 
52 22.547200 
53 22.530000 
54 22.501400 
55 22.461500 
56 22.410600 
57 22.349100 
58 22.277600 
59 22.196900 
60 22.108400 
61 22.013600 
62 21.914400 
63 21.813200 
64 21.712700 
65 21.616100 
66 21.526600 
67 21.447600 
68 21.382100 
69 21.333000 
70 21.302700 
71 21.292500 
72 21.302500 
73 21.332400 
74 21.380100 
75 21.443000 
76 21.517600 
77 21.600200 
78 21.687300 
79 21.775400 
80 21.861700 
81 21.944000 
82 22.020300 
83 22.089600 
84 22.151100 
85 22.204100 
86 22.248700 
87 22.285000 
88 22.313000 
89 22.332800 
90 22.344500 
91 22.348400 

1 22.552900 
2 22.548000 
3 22.533900 
4 22.511800 
5 22.483600 
6 22.452200 
7 22.420500 
8 22.391600 
9 22.368500 
10 22.353600 
11 22.348400 
12 22.343100 
13 22.327300 
14 22.301000 
15 22.264600 
16 22.218500 
17 22.163400 
18 22.100200 
19 22.029800 
20 21.953500 
21 21.872900 
22 21.789800 
23 21.706100 
24 21.624300 
25 21.546400 
26 21.475200 
27 21.412900 
28 21.361800 
29 21.323800 
30 21.300300 
31 21.292500 
32 21.289000 
33 21.278900 
34 21.263200 
35 21.243400 
36 21.221300 
37 21.199000 
38 21.178800 
39 21.162800 
40 21.152400 
41 21.148900 
42 21.187300 
43 21.297600 
44 21.465500 
45 21.670400 
46 21.889900 
47 22.102100 
48 22.287700 
49 22.431300 
50 22.522000 
51 22.552900 
52 22.546000 
53 22.525400 
54 22.491500 
55 22.444700 
56 22.386100 
57 22.316700 
58 22.237700 
59 22.150800 
60 22.057800 
61 21.960700 
62 21.861700 
63 21.763300 
64 21.668100 
65 21.578600 
66 21.497400 
67 21.427000 
68 21.369700 
69 21.327200 
70 21.301200 
71 21.292500 
72 21.300300 
73 21.323800 
74 21.361800 
75 21.412900 
76 21.475200 
77 21.546400 
78 21.624300 
79 21.706100 
80 21.789800 
81 21.872900 
82 21.953500 
83 22.029800 
84 22.100200 
85 22.163400 
86 22.218500 
87 22.264600 
88 22.301000 
89 22.327300 
90 22.343100 
91 22.348400 

1 21.014300 
2 21.050600 
3 21.154600 
4 21.313200 
5 21.507300 
6 21.715700 
7 21.917600 
8 22.094800 
9 22.232100 
10 22.318900 
11 22.348400 
12 22.343100 
13 22.327300 
14 22.301000 
15 22.264600 
16 22.218500 
17 22.163400 
18 22.100200 
19 22.029800 
20 21.953500 
21 21.872900 
22 21.789800 
23 21.706100 
24 21.624300 
25 21.546400 
26 21.475200 
27 21.412900 
28 21.361800 
29 21.323800 
30 21.300300 
31 21.292500 
32 21.289000 
33 21.278900 
34 21.263200 
35 21.243400 
36 21.221300 
37 21.199000 
38 21.178800 
39 21.162800 
40 21.152400 
41 21.148900 
42 21.145600 
43 21.136200 
44 21.121500 
45 21.102900 
46 21.082100 
47 21.061400 
48 21.042500 
49 21.027400 
50 21.017700 
51 21.014300 
52 21.016000 
53 21.021000 
54 21.029300 
55 21.040500 
56 21.054500 
57 21.071000 
58 21.089400 
59 21.109500 
60 21.130600 
61 21.152400 
62 21.174100 
63 21.195400 
64 21.215700 
65 21.234400 
66 21.251100 
67 21.265500 
68 21.277100 
69 21.285500 
70 21.290700 
71 21.292500 
72 21.300300 
73 21.323800 
74 21.361800 
75 21.412900 
76 21.475200 
77 21.546400 
78 21.624300 
79 21.706100 
80 21.789800 
81 21.872900 
82 21.953500 
83 22.029800 
84 22.100200 
85 22.163400 
86 22.218500 
87 22.264600 
88 22.301000 
89 22.327300 
90 22.343100 
91 22.348400 

1 2.650700 
2 2.623100 
3 2.541100 
4 2.407800 
5 2.228500 
6 2.012200 
7 1.772900 
8 1.531300 
9 1.316800 
10 1.165300 
11 1.110200 
12 1.120000 
13 1.145400 
14 1.175400 
15 1.198100 
16 1.205000 
17 1.195200 
18 1.178000 
19 1.176500 
20 1.228800 
21 1.380000 
22 1.657300 
23 2.046900 
24 2.503100 
25 2.975800 
26 3.425000 
27 3.822600 
28 4.149100 
29 4.391100 
30 4.539600 
31 4.589700 
32 4.523600 
33 4.334400 
34 4.046300 
35 3.689200 
36 3.290600 
37 2.872700 
38 2.457800 
39 2.078600 
40 1.792900 
41 1.682300 
42 1.601700 
43 1.384200 
44 1.094400 
45 0.799800 
46 1.274800 
47 1.745300 
48 2.131000 
49 2.416500 
50 2.591700 
51 2.650700 
52 2.621200 
53 2.534100 
54 2.393700 
55 2.209300 
56 1.999000 
57 1.799900 
58 1.681500 
59 1.717400 
60 1.900600 
61 2.173500 
62 2.493300 
63 2.834300 
64 3.177900 
65 3.508700 
66 3.813000 
67 4.078900 
68 4.296300 
69 4.457400 
70 4.556300 
71 4.589700 
72 4.539600 
73 4.391100 
74 4.149100 
75 3.822600 
76 3.425000 
77 2.975800 
78 2.503100 
79 2.046900 
80 1.657300 
81 1.380000 
82 1.228800 
83 1.176500 
84 1.178000 
85 1.195200 
86 1.205000 
87 1.198100 
88 1.175400 
89 1.145400 
90 1.120000 
91 1.110200 

1 -0.269400 
2 -0.401000 
3 -0.790300 
4 -1.422500 
5 -1.111800 
6 -0.457400 
7 0.094100 
8 0.533000 
9 0.851900 
10 1.045300 
11 1.110200 
12 1.077500 
13 0.980000 
14 0.818700 
15 0.595800 
16 0.314700 
17 -0.018800 
18 -0.394800 
19 -0.792700 
20 -1.161200 
21 -1.367200 
22 -1.249100 
23 -0.906600 
24 -0.505900 
25 -0.117800 
26 0.230900 
27 0.527500 
28 0.764300 
29 0.936700 
30 1.041400 
31 1.076500 
32 1.057500 
33 1.001500 
34 0.911900 
35 0.794500 
36 0.657900 
37 0.513500 
38 0.375600 
39 0.260400 
40 0.183300 
41 0.156100 
42 0.090000 
43 -0.124200 
44 0.181900 
45 0.742200 
46 0.528700 
47 0.282700 
48 0.065300 
49 -0.111100 
50 -0.228100 
51 -0.269400 
52 -0.248500 
53 -0.187200 
54 -0.088900 
55 0.038600 
56 0.180800 
