1 3.190100 
2 3.209100 
3 3.261100 
4 3.336100 
5 3.422100 
6 3.507100 
7 3.585100 
8 3.649100 
9 3.696100 
10 3.725100 
11 3.735100 
12 3.735100 
13 3.736100 
14 3.746100 
15 3.775100 
16 3.843100 
17 3.974100 
18 4.191100 
19 4.501100 
20 4.887100 
21 5.318100 
22 5.761100 
23 6.195100 
24 6.603100 
25 6.974100 
26 7.300100 
27 7.573100 
28 7.791100 
29 7.949100 
30 8.045100 
31 8.077100 
32 8.053100 
33 7.981100 
34 7.862100 
35 7.698100 
36 7.491100 
37 7.244100 
38 6.960100 
39 6.646100 
40 6.308100 
41 5.956100 
42 5.601100 
43 5.261100 
44 4.954100 
45 4.698100 
46 4.502100 
47 4.365100 
48 4.277100 
49 4.223100 
50 4.195100 
51 4.187100 
52 4.160100 
53 4.082100 
54 3.953100 
55 3.779100 
56 3.575100 
57 3.365100 
58 3.187100 
59 3.082100 
60 3.087100 
61 3.194100 
62 3.037100 
63 3.009100 
64 3.029100 
65 3.102100 
66 3.245100 
67 3.469100 
68 3.776100 
69 4.155100 
70 4.589100 
71 5.056100 
72 5.532100 
73 6.000100 
74 6.443100 
75 6.849100 
76 7.209100 
77 7.513100 
78 7.756100 
79 7.933100 
80 8.041100 
81 8.077100 
82 8.053100 
83 7.981100 
84 7.862100 
85 7.698100 
86 7.491100 
87 7.244100 
88 6.960100 
89 6.646100 
90 6.308100 
91 5.956100 
92 5.601100 
93 5.261100 
94 4.954100 
95 4.698100 
96 4.502100 
97 4.365100 
98 4.277100 
99 4.223100 
100 4.195100 
101 4.187100 

1 2.477100 
2 2.662100 
3 2.818100 
4 2.945100 
5 3.046100 
6 3.122100 
7 3.174100 
8 3.209100 
9 3.228100 
10 3.238100 
11 3.241100 
12 3.232100 
13 3.208100 
14 3.167100 
15 3.111100 
16 3.041100 
17 2.959100 
18 2.867100 
19 2.766100 
20 2.658100 
21 2.547100 
22 2.436100 
23 2.326100 
24 2.220100 
25 2.122100 
26 2.034100 
27 1.959100 
28 1.897100 
29 1.852100 
30 1.825100 
31 1.816100 
32 1.824100 
33 1.847100 
34 1.882100 
35 1.928100 
36 1.979100 
37 2.034100 
38 2.087100 
39 2.133100 
40 2.167100 
41 2.179100 
42 2.159100 
43 2.094100 
44 1.967100 
45 1.768100 
46 1.785100 
47 1.812100 
48 1.834100 
49 1.851100 
50 1.861100 
51 1.864100 
52 1.884100 
53 1.943100 
54 2.043100 
55 2.187100 
56 2.369100 
57 2.568100 
58 2.759100 
59 2.926100 
60 3.035100 
61 3.061100 
62 3.021100 
63 2.867100 
64 2.702100 
65 2.542100 
66 2.446100 
67 2.509100 
68 2.542100 
69 2.545100 
70 2.522100 
71 2.476100 
72 2.412100 
73 2.334100 
74 2.247100 
75 2.156100 
76 2.067100 
77 1.985100 
78 1.915100 
79 1.861100 
80 1.827100 
81 1.816100 
82 1.824100 
83 1.847100 
84 1.882100 
85 1.928100 
86 1.979100 
87 2.034100 
