1 1.564500 
2 1.610500 
3 1.734500 
4 1.908500 
5 2.101500 
6 2.289500 
7 2.457500 
8 2.595500 
9 2.697500 
10 2.759500 
11 2.780500 
12 2.780500 
13 2.784500 
14 2.800500 
15 2.841500 
16 2.926500 
17 3.070500 
18 3.278500 
19 3.544500 
20 3.851500 
21 4.179500 
22 4.508500 
23 4.826500 
24 5.121500 
25 5.386500 
26 5.615500 
27 5.805500 
28 5.954500 
29 6.060500 
30 6.124500 
31 6.146500 
32 6.130500 
33 6.082500 
34 6.001500 
35 5.889500 
36 5.746500 
37 5.573500 
38 5.373500 
39 5.149500 
40 4.906500 
41 4.649500 
42 4.386500 
43 4.124500 
44 3.875500 
45 3.648500 
46 3.452500 
47 3.292500 
48 3.172500 
49 3.089500 
50 3.042500 
51 3.026500 
52 2.991500 
53 2.887500 
54 2.716500 
55 2.485500 
56 2.212500 
57 1.930500 
58 1.699500 
59 1.620500 
60 1.717500 
61 1.870500 
62 1.630500 
63 1.427500 
64 1.483500 
65 1.698500 
66 1.992500 
67 2.341500 
68 2.725500 
69 3.126500 
70 3.531500 
71 3.929500 
72 4.310500 
73 4.668500 
74 4.998500 
75 5.292500 
76 5.548500 
77 5.762500 
78 5.929500 
79 6.050500 
80 6.122500 
81 6.146500 
82 6.130500 
83 6.082500 
84 6.001500 
85 5.889500 
86 5.746500 
87 5.573500 
88 5.373500 
89 5.149500 
90 4.906500 
91 4.649500 
92 4.386500 
93 4.124500 
94 3.875500 
95 3.648500 
96 3.452500 
97 3.292500 
98 3.172500 
99 3.089500 
100 3.042500 
101 3.026500 

1 0.369500 
2 0.620500 
3 0.846500 
4 1.048500 
5 1.223500 
6 1.370500 
7 1.490500 
8 1.582500 
9 1.647500 
10 1.686500 
11 1.699500 
12 1.687500 
13 1.649500 
14 1.586500 
15 1.499500 
16 1.388500 
17 1.253500 
18 1.096500 
19 0.918500 
20 0.721500 
21 0.509500 
22 0.284500 
23 0.053500 
24 -0.179500 
25 -0.405500 
26 -0.618500 
27 -0.807500 
28 -0.966500 
29 -1.086500 
30 -1.161500 
31 -1.186500 
32 -1.170500 
33 -1.122500 
34 -1.046500 
35 -0.945500 
36 -0.826500 
37 -0.693500 
38 -0.555500 
39 -0.418500 
40 -0.288500 
41 -0.173500 
42 -0.079500 
43 -0.012500 
44 0.022500 
45 0.022500 
46 -0.012500 
47 -0.073500 
48 -0.149500 
49 -0.222500 
50 -0.275500 
51 -0.295500 
52 -0.241500 
53 -0.094500 
54 0.115500 
55 0.360500 
56 0.616500 
57 0.863500 
58 1.075500 
59 1.200500 
60 1.232500 
61 1.259500 
62 1.233500 
63 1.227500 
64 1.033500 
65 0.753500 
66 0.456500 
67 0.273500 
68 0.293500 
69 0.275500 
70 0.220500 
71 0.130500 
72 0.009500 
73 -0.136500 
74 -0.302500 
75 -0.478500 
76 -0.656500 
77 -0.824500 
78 -0.972500 
79 -1.087500 
80 -1.161500 
81 -1.186500 
82 -1.170500 
83 -1.122500 
84 -1.046500 
85 -0.945500 
86 -0.826500 
87 -0.693500 
88 -0.555500 
89 -0.418500 
90 -0.288500 
91 -0.173500 
92 -0.079500 
93 -0.012500 
94 0.022500 
95 0.022500 
96 -0.012500 
97 -0.073500 
98 -0.149500 
99 -0.222500 
100 -0.275500 
101 -0.295500 

1 0.369500 
2 0.099500 
3 -0.185500 
4 -0.481500 
5 -0.780500 
6 -1.071500 
7 -1.344500 
8 -1.583500 
9 -1.771500 
10 -1.893500 
11 -1.935500 
12 -1.883500 
13 -1.739500 
14 -1.533500 
15 -1.310500 
16 -1.117500 
17 -0.993500 
18 -0.963500 
19 -1.033500 
20 -1.194500 
21 -1.429500 
22 -1.718500 
23 -2.045500 
24 -2.035500 
25 -1.809500 
26 -1.618500 
27 -1.462500 
28 -1.341500 
29 -1.255500 
30 -1.203500 
31 -1.186500 
32 -1.198500 
33 -1.231500 
34 -1.284500 
35 -1.351500 
36 -1.426500 
37 -1.497500 
38 -1.552500 
39 -1.580500 
40 -1.575500 
41 -1.538500 
42 -1.475500 
43 -1.397500 
44 -1.312500 
45 -1.227500 
46 -1.148500 
47 -1.080500 
48 -1.023500 
49 -0.982500 
50 -0.957500 
51 -0.948500 
52 -0.930500 
53 -0.870500 
54 -0.766500 
55 -0.626500 
56 -0.475500 
57 -0.345500 
58 -0.281500 
59 -0.321500 
60 -0.459500 
61 -0.631500 
62 -0.399500 
63 -0.194500 
64 -0.021500 
65 0.115500 
66 0.214500 
67 0.152500 
68 -0.150500 
69 -0.446500 
70 -0.727500 
71 -0.983500 
72 -1.203500 
73 -1.373500 
74 -1.482500 
75 -1.521500 
76 -1.496500 
77 -1.426500 
78 -1.332500 
79 -1.251500 
80 -1.202500 
81 -1.186500 
82 -1.198500 
83 -1.231500 
84 -1.284500 
85 -1.351500 
86 -1.426500 
87 -1.497500 
88 -1.552500 
89 -1.580500 
90 -1.575500 
91 -1.538500 
92 -1.475500 
93 -1.397500 
94 -1.312500 
95 -1.227500 
96 -1.148500 
97 -1.080500 
98 -1.023500 
99 -0.982500 
100 -0.957500 
101 -0.948500 

1 -2.714500 
2 -2.800500 
3 -3.047500 
4 -3.420500 
5 -3.887500 
6 -4.416500 
7 -4.984500 
8 -5.570500 
9 -6.149500 
10 -6.679500 
11 -6.966500 
12 -6.943500 
13 -6.847500 
14 -6.256500 
15 -5.686500 
16 -5.143500 
17 -4.631500 
18 -4.153500 
19 -3.710500 
20 -3.302500 
21 -2.931500 
22 -2.596500 
23 -2.297500 
24 -2.035500 
25 -1.809500 
26 -1.618500 
27 -1.462500 
28 -1.341500 
29 -1.255500 
30 -1.203500 
31 -1.186500 
32 -1.198500 
33 -1.231500 
34 -1.284500 
35 -1.351500 
36 -1.426500 
37 -1.497500 
38 -1.552500 
39 -1.580500 
40 -1.575500 
41 -1.538500 
42 -1.475500 
43 -1.397500 
44 -1.312500 
45 -1.227500 
46 -1.148500 
47 -1.080500 
48 -1.023500 
49 -0.982500 
50 -0.957500 
51 -0.948500 
