1 -0.484000 
2 -0.506000 
3 -0.573000 
4 -0.684000 
5 -0.836000 
6 -1.022000 
7 -1.056000 
8 -1.078000 
9 -1.095000 
10 -1.107000 
11 -1.111000 
12 -1.105000 
13 -1.083000 
14 -1.035000 
15 -0.951000 
16 -0.826000 
17 -0.672000 
18 -0.501000 
19 -0.325000 
20 -0.150000 
21 0.020000 
22 0.181000 
23 0.329000 
24 0.463000 
25 0.581000 
26 0.680000 
27 0.760000 
28 0.822000 
29 0.865000 
30 0.891000 
31 0.899000 
32 0.888000 
33 0.855000 
34 0.802000 
35 0.733000 
36 0.654000 
37 0.570000 
38 0.491000 
39 0.426000 
40 0.382000 
41 0.367000 
42 0.350000 
43 0.300000 
44 0.220000 
45 0.116000 
46 -0.007000 
47 -0.138000 
48 -0.267000 
49 -0.378000 
50 -0.456000 
51 -0.484000 
52 -0.470000 
53 -0.428000 
54 -0.362000 
55 -0.277000 
56 -0.180000 
57 -0.075000 
58 0.033000 
59 0.142000 
60 0.249000 
61 0.353000 
62 0.450000 
63 0.541000 
64 0.623000 
65 0.696000 
66 0.758000 
67 0.809000 
68 0.848000 
69 0.877000 
70 0.894000 
71 0.899000 
72 0.891000 
73 0.865000 
74 0.822000 
75 0.760000 
76 0.680000 
77 0.581000 
78 0.463000 
79 0.329000 
80 0.181000 
81 0.020000 
82 -0.150000 
83 -0.325000 
84 -0.501000 
85 -0.672000 
86 -0.826000 
87 -0.951000 
88 -1.035000 
89 -1.083000 
90 -1.105000 
91 -1.111000 

1 -0.954000 
2 -0.958000 
3 -0.969000 
4 -0.986000 
5 -1.007000 
6 -1.031000 
7 -1.183000 
8 -1.156000 
9 -1.133000 
10 -1.117000 
11 -1.111000 
12 -1.117000 
13 -1.133000 
14 -1.158000 
15 -1.188000 
16 -1.214000 
17 -1.228000 
18 -1.224000 
19 -1.202000 
20 -1.168000 
21 -1.129000 
22 -1.090000 
23 -1.054000 
24 -1.024000 
25 -1.003000 
26 -0.991000 
27 -0.988000 
28 -0.996000 
29 -1.009000 
30 -1.024000 
31 -1.030000 
32 -1.011000 
33 -0.977000 
34 -0.949000 
35 -0.932000 
36 -0.921000 
37 -0.912000 
38 -0.902000 
39 -0.891000 
40 -0.883000 
41 -0.879000 
42 -0.880000 
43 -0.882000 
44 -0.886000 
45 -0.892000 
46 -0.899000 
47 -0.910000 
48 -0.923000 
49 -0.937000 
50 -0.949000 
51 -0.954000 
